# Ebbetts Pass (462)
# California  SNOTEL Site - 8765 ft
# Daily Data for Period of Record
#
# (As of: Sun Feb 22 10:50:32 PST 2015)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1996-01-24,16.0,21.0,23,18,21,1.70
1996-01-25,18.3,22.7,25,10,18,1.40
1996-01-26,18.4,24.1,28,11,21,0.10
1996-01-27,18.4,24.2,25,18,23,1.50
1996-01-28,20.8,25.7,28,14,19,0.60
1996-01-29,20.8,26.3,29,19,23,0.00
1996-01-30,20.8,26.3,36,25,29,0.90
1996-01-31,20.9,27.2,33,23,27,0.20
1996-02-01,21.1,27.4,35,19,26,0.00
1996-02-02,21.1,27.4,37,20,26,0.00
1996-02-03,21.1,27.4,38,27,32,0.20
1996-02-04,21.3,27.6,35,31,33,2.40
1996-02-05,23.9,30.0,36,29,32,1.20
1996-02-06,24.5,31.2,44,28,35,0.00
1996-02-07,24.9,31.2,50,36,42,0.00
1996-02-08,25.1,31.2,49,40,43,0.00
1996-02-09,25.2,31.2,49,35,40,0.00
1996-02-10,25.3,31.2,41,30,34,0.00
1996-02-11,25.3,31.2,46,27,34,0.00
1996-02-12,25.3,31.2,44,26,32,0.00
1996-02-13,25.5,31.2,51,26,35,0.00
1996-02-14,25.5,31.2,49,30,38,0.00
1996-02-15,25.5,31.2,54,31,40,0.10
1996-02-16,25.5,31.3,40,32,35,0.20
1996-02-17,25.8,31.5,36,26,31,0.30
1996-02-18,25.9,31.8,36,24,28,0.70
1996-02-19,26.6,32.5,29,21,26,3.00
1996-02-20,30.0,35.5,26,21,24,0.90
1996-02-21,31.0,36.4,24,11,18,2.60
1996-02-22,34.0,39.0,20,5,12,0.40
1996-02-23,34.4,39.4,29,15,22,0.10
1996-02-24,34.5,39.5,17,8,11,0.80
1996-02-25,35.4,40.3,15,4,8,0.40
1996-02-26,35.9,40.7,14,1,6,0.40
1996-02-27,36.2,41.1,19,2,9,0.10
1996-02-28,36.3,41.2,20,6,13,0.20
1996-02-29,36.4,41.4,28,14,20,0.10
1996-03-01,36.5,41.5,37,13,24,0.00
1996-03-02,36.5,41.5,48,20,34,0.10
1996-03-03,36.6,41.6,39,26,32,0.30
1996-03-04,37.4,41.9,27,19,24,0.90
1996-03-05,39.4,42.8,21,8,16,0.30
1996-03-06,40.0,43.1,38,7,24,2.40
1996-03-07,40.1,45.5,48,27,35,0.00
1996-03-08,40.1,45.5,54,26,39,0.10
1996-03-09,40.2,45.6,48,35,40,0.00
1996-03-10,40.2,45.6,38,27,32,0.00
1996-03-11,40.2,45.6,30,20,26,0.80
1996-03-12,41.4,46.4,26,20,23,0.90
1996-03-13,42.9,47.3,25,21,23,0.40
1996-03-14,43.5,47.7,32,22,26,0.10
1996-03-15,43.5,47.8,45,22,32,0.80
1996-03-16,43.5,48.6,44,25,34,0.10
1996-03-17,43.5,48.7,54,29,39,0.00
1996-03-18,43.5,48.7,58,28,40,0.00
1996-03-19,43.5,48.7,55,34,42,0.00
1996-03-20,43.4,48.7,55,34,42,0.00
1996-03-21,43.3,48.7,51,30,39,0.00
1996-03-22,43.3,48.7,31,14,24,0.10
1996-03-23,43.2,48.8,26,8,17,0.30
1996-03-24,43.3,49.1,39,14,26,0.20
1996-03-25,43.5,49.3,36,13,21,0.00
1996-03-26,43.7,49.3,50,10,32,0.30
1996-03-27,44.0,49.6,35,26,29,0.20
1996-03-28,44.2,49.8,28,8,19,0.80
1996-03-29,45.3,50.6,42,9,27,0.30
1996-03-30,45.4,50.9,43,26,33,0.00
1996-03-31,45.5,50.9,47,26,35,0.00
1996-04-01,45.7,50.9,35,22,29,1.10
1996-04-02,47.2,52.0,37,20,28,0.30
1996-04-03,47.4,52.3,40,21,30,0.00
1996-04-04,47.6,52.3,40,20,30,0.00
1996-04-05,47.8,52.3,49,21,36,0.10
1996-04-06,47.9,52.4,57,31,43,0.00
1996-04-07,47.9,52.4,58,35,46,0.00
1996-04-08,47.4,52.4,56,38,45,0.00
1996-04-09,46.3,52.4,45,27,36,0.00
1996-04-10,45.2,52.4,45,22,31,0.00
1996-04-11,44.8,52.4,45,19,32,0.00
1996-04-12,44.8,52.4,33,18,26,0.00
1996-04-13,44.8,52.4,45,16,31,0.10
1996-04-14,44.8,52.5,54,26,39,0.10
1996-04-15,44.1,52.6,44,27,35,0.10
1996-04-16,43.3,52.7,30,22,26,1.60
1996-04-17,44.3,54.3,30,19,25,1.00
1996-04-18,45.7,55.3,29,13,21,0.40
1996-04-19,46.2,55.7,33,14,22,0.10
1996-04-20,46.3,55.8,40,11,23,0.00
1996-04-21,46.3,55.8,41,15,29,0.10
1996-04-22,46.3,55.9,48,26,38,0.00
1996-04-23,46.3,55.9,52,36,42,0.00
1996-04-24,45.5,55.9,46,34,39,0.00
1996-04-25,44.1,55.9,58,36,48,0.10
1996-04-26,43.3,56.0,59,36,47,0.00
1996-04-27,41.8,56.0,52,26,41,0.00
1996-04-28,40.9,56.0,44,21,33,0.00
1996-04-29,40.6,56.0,64,29,48,0.10
1996-04-30,39.3,56.1,61,38,48,0.10
1996-05-01,37.9,56.2,61,39,48,0.00
1996-05-02,36.4,56.2,52,33,42,0.00
1996-05-03,35.3,56.2,47,32,38,0.00
1996-05-04,34.6,56.2,48,32,39,0.10
1996-05-05,33.8,56.3,49,33,40,0.00
1996-05-06,32.7,56.3,49,34,41,0.00
1996-05-07,31.5,56.3,48,33,40,0.00
1996-05-08,30.5,56.3,47,32,36,0.00
1996-05-09,29.8,56.3,49,31,40,0.00
1996-05-10,28.5,56.3,59,36,48,0.10
1996-05-11,27.3,56.4,65,44,54,0.00
1996-05-12,25.9,56.4,67,45,55,0.10
1996-05-13,23.9,56.5,60,40,49,0.00
1996-05-14,22.1,56.5,46,38,41,0.00
1996-05-15,20.2,56.5,41,35,37,1.10
1996-05-16,18.8,57.6,36,30,33,2.30
1996-05-17,18.7,59.9,39,32,34,1.50
1996-05-18,20.3,61.4,36,28,31,0.40
1996-05-19,20.4,61.8,40,26,32,0.00
1996-05-20,20.3,61.8,49,24,38,0.10
1996-05-21,20.3,61.9,38,31,34,0.00
1996-05-22,20.0,61.9,44,26,35,0.00
1996-05-23,19.3,61.9,39,21,28,0.00
1996-05-24,19.0,61.9,38,22,30,0.40
1996-05-25,18.9,62.3,46,30,37,0.00
1996-05-26,18.3,62.3,54,34,43,0.00
1996-05-27,17.0,62.3,42,31,36,0.00
1996-05-28,16.8,62.3,50,31,40,0.00
1996-05-29,16.0,62.3,47,32,39,0.00
1996-05-30,14.8,62.3,49,31,40,0.00
1996-05-31,13.9,62.3,54,33,45,0.00
1996-06-01,12.8,62.3,62,37,51,0.00
1996-06-02,11.4,62.3,69,45,56,0.00
1996-06-03,9.7,62.3,70,49,59,0.00
1996-06-04,7.9,62.3,67,50,59,0.00
1996-06-05,5.7,62.3,72,47,58,0.00
1996-06-06,3.4,62.3,72,48,60,0.00
1996-06-07,1.9,62.3,71,52,61,0.00
1996-06-08,0.9,62.3,67,51,58,0.00
1996-06-09,0.6,62.3,67,48,57,0.00
1996-06-10,0.0,62.3,61,45,53,0.00
1996-06-11,0.0,62.3,63,40,53,0.00
1996-06-12,0.0,62.3,67,45,54,0.00
1996-06-13,0.0,62.3,64,47,54,0.00
1996-06-14,0.0,62.3,63,44,54,0.00
1996-06-15,0.0,62.3,62,45,53,0.00
1996-06-16,0.0,62.3,59,43,51,0.00
1996-06-17,0.0,62.3,55,41,48,0.00
1996-06-18,0.0,62.3,60,44,51,0.00
1996-06-19,0.0,62.3,62,38,50,0.00
1996-06-20,0.0,62.3,56,41,48,0.00
1996-06-21,0.0,62.3,53,37,45,0.00
1996-06-22,0.0,62.3,59,35,48,0.00
1996-06-23,0.0,62.3,60,39,49,0.00
1996-06-24,0.0,62.3,40,32,37,0.10
1996-06-25,0.0,62.4,35,30,32,1.30
1996-06-26,0.2,63.7,39,27,33,0.20
1996-06-27,0.2,63.9,47,25,36,0.10
1996-06-28,0.2,64.0,56,32,45,0.00
1996-06-29,0.0,64.0,65,40,54,0.00
1996-06-30,0.0,64.0,71,47,60,0.00
1996-07-01,0.0,64.0,76,54,63,0.00
1996-07-02,0.0,64.0,69,53,61,0.00
1996-07-03,0.0,64.0,65,48,57,0.00
1996-07-04,0.0,64.0,62,48,55,0.00
1996-07-05,0.0,64.0,71,45,60,0.10
1996-07-06,0.0,64.1,74,50,62,0.10
1996-07-07,0.0,64.2,76,54,64,0.00
1996-07-08,0.0,64.2,76,53,63,0.00
1996-07-09,0.0,64.2,73,53,62,0.00
1996-07-10,0.0,64.2,74,56,65,0.00
1996-07-11,0.0,64.2,73,50,60,0.00
1996-07-12,0.0,64.2,70,50,57,0.00
1996-07-13,0.0,64.2,71,48,58,0.00
1996-07-14,0.0,64.2,71,49,60,0.00
1996-07-15,0.0,64.2,66,50,58,0.00
1996-07-16,0.0,64.2,60,47,53,0.00
1996-07-17,0.0,64.2,59,43,51,0.00
1996-07-18,0.0,64.2,57,42,50,0.00
1996-07-19,0.0,64.2,67,42,56,0.00
1996-07-20,0.0,64.2,72,46,60,0.10
1996-07-21,0.0,64.3,76,53,64,0.10
1996-07-22,0.0,64.4,77,56,65,0.00
1996-07-23,0.0,64.4,75,54,63,0.00
1996-07-24,0.0,64.4,76,56,64,0.00
1996-07-25,0.0,64.4,73,54,64,0.00
1996-07-26,0.0,64.4,76,55,64,0.00
1996-07-27,0.0,64.4,73,53,60,0.00
1996-07-28,0.0,64.4,65,47,55,0.00
1996-07-29,0.0,64.4,70,49,59,0.00
1996-07-30,0.0,64.4,71,52,60,0.00
1996-07-31,0.0,64.4,69,50,60,0.00
1996-08-01,0.0,64.4,67,50,59,0.00
1996-08-02,0.0,64.4,66,48,57,0.00
1996-08-03,0.0,64.4,58,41,50,0.00
1996-08-04,0.0,64.4,65,38,53,0.00
1996-08-05,0.0,64.4,62,45,53,0.00
1996-08-06,0.0,64.4,64,40,54,0.00
1996-08-07,0.0,64.4,71,46,58,0.00
1996-08-08,0.0,64.4,75,53,63,0.00
1996-08-09,0.0,64.4,76,54,64,0.00
1996-08-10,0.0,64.4,77,56,64,0.00
1996-08-11,0.0,64.4,77,56,64,0.00
1996-08-12,0.0,64.4,,,,0.00
1996-08-13,0.0,64.4,70,46,58,0.60
1996-08-14,0.0,65.0,70,52,60,0.50
1996-08-15,0.0,65.5,69,53,61,0.00
1996-08-16,0.0,65.5,70,53,60,0.00
1996-08-17,0.0,65.5,65,48,56,0.00
1996-08-18,0.0,65.5,64,46,54,0.00
1996-08-19,0.0,65.5,60,45,52,0.00
1996-08-20,0.0,65.5,61,44,52,0.00
1996-08-21,0.0,65.5,67,42,55,0.00
1996-08-22,0.0,65.5,71,48,58,0.00
1996-08-23,0.0,65.5,71,51,58,0.00
1996-08-24,0.0,65.5,71,52,58,0.00
1996-08-25,0.0,65.5,71,54,61,0.00
1996-08-26,0.0,65.5,64,43,53,0.00
1996-08-27,0.0,65.5,60,42,51,0.00
1996-08-28,0.0,65.5,73,43,59,0.00
1996-08-29,0.0,65.5,77,52,64,0.00
1996-08-30,0.0,65.5,77,55,65,0.00
1996-08-31,0.0,65.5,73,52,61,0.00
1996-09-01,0.0,65.5,69,53,60,0.00
1996-09-02,0.0,65.5,67,50,57,0.00
1996-09-03,0.0,65.5,64,48,55,0.00
1996-09-04,0.0,65.5,55,38,48,0.00
1996-09-05,0.0,65.5,57,36,46,0.00
1996-09-06,0.0,65.5,62,34,48,0.00
1996-09-07,0.0,65.5,63,44,53,0.00
1996-09-08,0.0,65.5,68,44,56,0.00
1996-09-09,0.0,65.5,68,48,57,0.00
1996-09-10,0.0,65.5,68,49,57,0.00
1996-09-11,0.0,65.5,63,47,55,0.00
1996-09-12,0.0,65.5,54,36,46,0.00
1996-09-13,0.0,65.5,37,30,34,0.00
1996-09-14,0.0,65.5,55,29,42,0.00
1996-09-15,0.0,65.5,39,33,37,0.00
1996-09-16,0.0,65.5,44,27,35,0.00
1996-09-17,0.0,65.5,51,27,39,0.00
1996-09-18,0.0,65.5,53,26,39,0.00
1996-09-19,0.0,65.5,59,40,48,0.00
1996-09-20,0.0,65.5,68,41,53,0.00
1996-09-21,0.0,65.5,62,45,52,0.00
1996-09-22,0.0,65.5,58,40,50,0.00
1996-09-23,0.0,65.5,63,44,51,0.00
1996-09-24,0.0,65.5,61,41,50,0.00
1996-09-25,0.0,65.5,61,41,49,0.00
1996-09-26,0.0,65.5,57,38,46,0.00
1996-09-27,0.0,65.5,59,36,46,0.00
1996-09-28,0.0,65.5,64,39,51,0.00
1996-09-29,0.0,65.5,68,45,54,0.00
1996-09-30,0.0,65.5,62,43,52,0.10
1996-10-01,0.0,0.0,58,36,44,0.20
1996-10-02,0.0,0.2,60,39,49,0.10
1996-10-03,0.0,0.3,63,44,53,0.00
1996-10-04,0.0,0.3,63,49,55,0.00
1996-10-05,0.0,0.3,67,46,56,0.00
1996-10-06,0.0,0.3,69,47,57,0.00
1996-10-07,0.0,0.3,68,48,57,0.00
1996-10-08,0.0,0.3,73,49,59,0.00
1996-10-09,0.0,0.3,71,49,58,0.00
1996-10-10,0.0,0.3,63,44,51,0.00
1996-10-11,0.0,0.3,62,40,49,0.00
1996-10-12,0.0,0.3,55,38,46,0.00
1996-10-13,0.0,0.3,51,35,41,0.00
1996-10-14,0.0,0.3,58,31,44,0.00
1996-10-15,1.0,0.3,54,33,42,0.00
1996-10-16,0.0,0.3,47,23,35,0.00
1996-10-17,0.0,0.3,55,24,42,0.00
1996-10-18,0.0,0.3,42,28,35,0.40
1996-10-19,0.4,0.7,31,16,24,0.00
1996-10-20,0.5,0.7,30,12,20,0.00
1996-10-21,0.5,0.7,37,12,26,0.10
1996-10-22,0.5,0.8,46,29,36,0.00
1996-10-23,0.5,0.8,45,25,35,0.00
1996-10-24,0.5,0.8,38,22,33,0.30
1996-10-25,0.5,1.1,26,17,20,0.20
1996-10-26,0.5,1.3,18,15,17,0.30
1996-10-27,0.9,1.6,28,18,23,0.10
1996-10-28,0.9,1.7,38,18,26,0.10
1996-10-29,0.9,1.8,29,22,25,0.50
1996-10-30,1.5,2.3,27,21,23,0.20
1996-10-31,1.5,2.5,28,21,24,0.10
1996-11-01,1.7,2.6,35,21,27,0.00
1996-11-02,1.7,2.6,39,22,29,0.00
1996-11-03,1.7,2.6,47,28,35,0.00
1996-11-04,1.7,2.6,38,20,30,0.00
1996-11-05,1.8,2.6,31,13,21,0.00
1996-11-06,1.8,2.6,46,12,27,0.00
1996-11-07,1.8,2.6,56,24,39,0.10
1996-11-08,1.8,2.7,59,39,46,0.00
1996-11-09,1.8,2.7,57,40,46,0.10
1996-11-10,1.8,2.8,60,39,46,0.00
1996-11-11,1.8,2.8,57,41,47,0.00
1996-11-12,1.8,2.8,54,40,45,0.00
1996-11-13,1.8,2.8,47,32,39,0.00
1996-11-14,1.8,2.8,38,24,30,0.00
1996-11-15,1.5,2.8,28,13,20,0.00
1996-11-16,0.2,2.8,28,15,22,0.60
1996-11-17,1.1,3.4,36,28,32,3.60
1996-11-18,3.9,7.0,36,31,34,0.30
1996-11-19,4.0,7.3,38,29,33,0.80
1996-11-20,4.3,8.1,44,31,35,0.00
1996-11-21,4.3,8.1,42,31,35,0.90
1996-11-22,5.0,9.0,30,26,27,1.00
1996-11-23,6.5,10.0,42,22,29,0.70
1996-11-24,6.5,10.7,35,27,32,0.00
1996-11-25,6.6,10.7,45,25,31,0.00
1996-11-26,6.6,10.7,31,16,22,0.00
1996-11-27,6.6,10.7,43,17,31,0.30
1996-11-28,6.9,11.0,34,15,24,0.70
1996-11-29,7.6,11.7,23,12,16,0.40
1996-11-30,8.0,12.1,47,20,30,0.10
1996-12-01,8.1,12.2,29,11,22,0.10
1996-12-02,8.2,12.3,32,14,21,0.00
1996-12-03,8.2,12.3,32,14,22,0.00
1996-12-04,8.2,12.3,34,21,28,0.00
1996-12-05,8.2,12.3,30,21,27,1.60
1996-12-06,9.8,13.9,25,21,23,0.60
1996-12-07,10.4,14.5,34,21,29,0.10
1996-12-08,10.5,14.6,39,31,34,0.30
1996-12-09,10.8,14.9,35,26,29,0.50
1996-12-10,11.3,15.4,29,25,27,1.90
1996-12-11,13.7,17.3,31,26,29,3.00
1996-12-12,15.8,20.3,31,28,30,1.70
1996-12-13,16.9,22.0,32,19,27,0.20
1996-12-14,17.0,22.2,29,14,19,0.00
1996-12-15,17.1,22.2,43,16,29,0.00
1996-12-16,17.2,22.2,47,27,35,0.00
1996-12-17,17.3,22.2,28,12,20,0.00
1996-12-18,17.4,22.2,46,14,29,0.00
1996-12-19,17.4,22.2,41,27,32,0.00
1996-12-20,17.4,22.2,37,20,29,0.60
1996-12-21,18.1,22.8,20,18,19,3.30
1996-12-22,22.1,26.1,19,14,16,1.70
1996-12-23,23.5,27.8,27,14,21,0.40
1996-12-24,23.6,28.2,45,24,33,0.20
1996-12-25,23.6,28.4,49,28,34,0.00
1996-12-26,23.6,28.4,33,27,29,0.60
1996-12-27,25.6,29.0,27,21,23,1.30
1996-12-28,26.5,30.3,31,22,25,0.50
1996-12-29,26.5,30.8,34,29,31,1.10
1996-12-30,28.4,31.9,33,30,31,2.10
1996-12-31,29.6,34.0,36,31,33,1.70
1997-01-01,30.7,35.7,41,36,40,7.40
1997-01-02,29.5,43.1,39,27,33,4.10
1997-01-03,28.6,47.2,30,13,21,1.30
1997-01-04,31.0,48.5,23,14,19,0.20
1997-01-05,31.9,48.7,23,6,14,0.00
1997-01-06,33.2,48.7,,,,0.20
1997-01-07,33.7,48.9,34,13,21,0.00
1997-01-08,34.0,48.9,38,17,27,0.00
1997-01-09,34.2,48.9,45,25,33,0.00
1997-01-10,34.4,48.9,44,18,30,0.00
1997-01-11,34.7,48.9,38,21,27,0.00
1997-01-12,34.9,48.9,22,-5,12,0.20
1997-01-13,35.9,49.1,4,-11,-5,0.00
1997-01-14,36.2,49.1,31,-5,16,0.50
1997-01-15,36.2,49.6,29,19,24,0.30
1997-01-16,36.8,49.9,40,18,26,0.10
1997-01-17,36.9,50.0,42,25,32,0.00
1997-01-18,37.0,50.0,57,36,42,0.00
1997-01-19,37.0,50.0,45,26,34,0.00
1997-01-20,37.0,50.0,26,16,20,1.10
1997-01-21,38.8,51.1,24,18,21,0.90
1997-01-22,39.4,52.0,26,21,24,3.10
1997-01-23,43.1,55.1,29,20,25,0.60
1997-01-24,43.5,55.7,33,21,27,0.70
1997-01-25,44.2,56.4,30,25,28,1.90
1997-01-26,47.9,58.3,29,23,26,1.40
1997-01-27,50.4,59.7,33,20,27,0.10
1997-01-28,50.7,59.8,35,24,30,0.10
1997-01-29,51.2,59.9,40,21,30,2.10
1997-01-30,51.5,62.0,53,37,43,0.00
1997-01-31,51.7,62.0,45,30,36,0.00
1997-02-01,52.0,62.0,43,25,31,0.00
1997-02-02,52.1,62.0,37,15,26,0.00
1997-02-03,52.3,62.0,41,23,30,0.00
1997-02-04,52.3,62.0,30,16,22,0.00
1997-02-05,52.4,62.0,29,11,19,0.00
1997-02-06,52.4,62.0,39,9,24,0.00
1997-02-07,52.4,62.0,40,20,28,0.00
1997-02-08,52.3,62.0,26,14,20,0.00
1997-02-09,52.3,62.0,43,18,28,0.20
1997-02-10,52.3,62.2,31,19,24,0.00
1997-02-11,52.3,62.2,45,17,29,0.00
1997-02-12,52.0,62.2,31,12,23,0.00
1997-02-13,51.8,62.2,39,11,25,0.00
1997-02-14,51.4,62.2,44,25,33,0.00
1997-02-15,51.0,62.2,47,28,36,0.00
1997-02-16,50.7,62.2,47,26,36,0.10
1997-02-17,50.3,62.3,31,21,25,0.20
1997-02-18,50.4,62.5,43,14,29,0.00
1997-02-19,50.3,62.5,38,22,31,0.00
1997-02-20,50.1,62.5,36,16,24,0.00
1997-02-21,49.7,62.5,35,21,27,0.00
1997-02-22,49.5,62.5,33,15,22,0.00
1997-02-23,49.2,62.5,19,10,14,0.00
1997-02-24,49.1,62.5,19,7,13,0.00
1997-02-25,48.9,62.5,39,11,26,0.10
1997-02-26,48.6,62.6,38,23,29,0.00
1997-02-27,48.5,62.6,25,15,20,0.10
1997-02-28,48.5,62.7,21,10,14,0.40
1997-03-01,48.6,63.1,38,15,26,0.00
1997-03-02,48.5,63.1,25,18,22,0.20
1997-03-03,48.5,63.3,23,12,17,0.00
1997-03-04,48.5,63.3,40,6,27,0.30
1997-03-05,48.3,63.6,45,27,33,0.10
1997-03-06,48.2,63.7,40,25,31,0.00
1997-03-07,48.0,63.7,46,26,33,0.10
1997-03-08,47.9,63.8,47,25,34,0.00
1997-03-09,47.8,63.8,53,24,39,0.10
1997-03-10,47.6,63.9,55,36,44,0.00
1997-03-11,47.5,63.9,49,31,38,0.00
1997-03-12,47.5,63.9,42,28,33,0.00
1997-03-13,47.4,63.9,48,25,34,0.00
1997-03-14,47.4,63.9,52,29,38,0.00
1997-03-15,47.4,63.9,46,31,37,0.00
1997-03-16,47.4,63.9,38,24,30,0.00
1997-03-17,47.4,63.9,43,24,34,0.20
1997-03-18,47.4,64.1,55,34,43,0.10
1997-03-19,47.4,64.2,58,39,46,0.10
1997-03-20,47.4,64.3,52,35,43,0.00
1997-03-21,47.4,64.3,47,31,38,0.00
1997-03-22,47.4,64.3,53,33,41,0.00
1997-03-23,47.4,64.3,51,31,40,0.00
1997-03-24,47.4,64.3,45,26,35,0.00
1997-03-25,47.3,64.3,57,26,41,0.00
1997-03-26,47.3,64.3,49,33,40,0.00
1997-03-27,47.3,64.3,47,31,37,0.00
1997-03-28,47.2,64.3,45,21,33,0.00
1997-03-29,47.0,64.3,52,17,34,0.10
1997-03-30,46.4,64.4,43,22,33,0.10
1997-03-31,46.4,64.5,27,11,18,0.10
1997-04-01,46.4,64.6,21,10,13,0.30
1997-04-02,46.4,64.9,26,9,17,0.10
1997-04-03,46.4,65.0,37,17,27,0.00
1997-04-04,46.4,65.0,42,16,30,0.00
1997-04-05,46.0,65.0,38,12,25,0.00
1997-04-06,45.6,65.0,39,16,28,0.10
1997-04-07,45.5,65.1,40,22,30,0.00
1997-04-08,45.5,65.1,39,18,28,0.00
1997-04-09,45.5,65.1,27,12,20,0.00
1997-04-10,45.5,65.1,34,15,23,0.00
1997-04-11,45.4,65.1,36,17,26,0.10
1997-04-12,45.4,65.2,42,12,28,0.20
1997-04-13,45.3,65.4,46,26,34,0.20
1997-04-14,45.1,65.6,49,27,38,0.10
1997-04-15,44.6,65.7,53,29,40,0.00
1997-04-16,43.8,65.7,51,35,42,0.00
1997-04-17,42.6,65.7,49,35,40,0.00
1997-04-18,41.5,65.7,43,32,36,0.10
1997-04-19,41.1,65.8,44,33,37,0.50
1997-04-20,40.1,66.3,48,34,40,0.00
1997-04-21,39.6,66.3,40,34,37,0.10
1997-04-22,38.8,66.4,48,30,37,0.10
1997-04-23,38.7,66.5,38,22,30,0.10
1997-04-24,38.5,66.6,38,20,29,0.20
1997-04-25,38.0,66.8,49,26,38,0.20
1997-04-26,37.1,67.0,58,34,46,0.10
1997-04-27,35.7,67.1,47,35,41,0.00
1997-04-28,34.6,67.1,44,29,35,0.00
1997-04-29,34.0,67.1,44,27,35,0.00
1997-04-30,33.8,67.1,45,28,35,0.00
1997-05-01,33.4,67.1,45,20,35,0.10
1997-05-02,33.2,67.2,46,31,38,0.00
1997-05-03,32.1,67.2,50,33,40,0.00
1997-05-04,31.1,67.2,53,34,43,0.10
1997-05-05,30.0,67.3,52,37,44,0.00
1997-05-06,28.6,67.3,52,36,43,0.00
1997-05-07,27.5,67.3,56,32,43,0.10
1997-05-08,26.4,67.4,59,37,48,0.00
1997-05-09,25.0,67.4,61,40,49,0.00
1997-05-10,23.2,67.4,63,42,51,0.00
1997-05-11,21.5,67.4,64,43,50,0.00
1997-05-12,20.4,67.4,65,44,53,0.00
1997-05-13,18.6,67.4,63,43,52,0.00
1997-05-14,16.9,67.4,60,40,50,0.00
1997-05-15,14.9,67.4,61,42,50,0.00
1997-05-16,13.2,67.4,61,41,49,0.00
1997-05-17,12.1,67.4,62,39,48,0.00
1997-05-18,10.8,67.4,64,41,49,0.00
1997-05-19,9.5,67.4,64,42,49,0.00
1997-05-20,8.1,67.4,52,37,45,0.00
1997-05-21,5.9,67.4,52,36,44,0.00
1997-05-22,3.2,67.4,49,35,41,0.00
1997-05-23,2.1,67.4,37,30,33,0.00
1997-05-24,2.0,67.4,41,25,34,0.20
1997-05-25,1.9,67.6,48,26,38,0.20
1997-05-26,1.4,67.8,51,32,41,0.20
1997-05-27,1.1,68.0,57,36,47,0.30
1997-05-28,0.8,68.3,58,42,50,0.00
1997-05-29,0.0,68.3,60,41,52,0.00
1997-05-30,0.0,68.3,64,46,56,0.00
1997-05-31,0.0,68.3,55,40,48,0.00
1997-06-01,0.0,68.3,54,40,47,0.00
1997-06-02,0.0,68.3,60,41,50,0.00
1997-06-03,0.0,68.3,50,35,43,0.00
1997-06-04,0.0,68.3,39,35,37,0.00
1997-06-05,0.0,68.3,38,32,35,0.60
1997-06-06,0.0,68.9,55,34,44,0.60
1997-06-07,0.0,69.5,60,40,49,0.00
1997-06-08,0.0,69.5,57,39,46,0.20
1997-06-09,0.0,69.7,54,37,43,0.00
1997-06-10,0.0,69.7,50,38,44,0.00
1997-06-11,0.0,69.7,54,38,46,0.00
1997-06-12,0.0,69.7,49,29,40,0.00
1997-06-13,0.0,69.7,38,28,33,0.00
1997-06-14,0.0,69.7,45,36,40,1.10
1997-06-15,0.0,70.8,58,40,48,0.30
1997-06-16,0.0,71.1,64,45,55,0.00
1997-06-17,0.0,71.1,66,48,57,0.00
1997-06-18,0.0,71.1,65,49,58,0.00
1997-06-19,0.0,71.1,66,50,58,0.00
1997-06-20,0.0,71.1,62,48,54,0.00
1997-06-21,0.0,71.1,59,42,51,0.00
1997-06-22,0.0,71.1,53,38,46,0.00
1997-06-23,0.0,71.1,60,35,49,0.00
1997-06-24,0.0,71.1,63,36,50,0.00
1997-06-25,0.0,71.1,66,44,55,0.00
1997-06-26,0.0,71.1,63,46,54,0.00
1997-06-27,0.0,71.1,58,43,51,0.00
1997-06-28,0.0,71.1,54,36,46,0.00
1997-06-29,0.0,71.1,51,34,42,0.00
1997-06-30,0.0,71.1,40,29,33,0.00
1997-07-01,0.0,71.1,56,27,43,0.00
1997-07-02,0.0,71.1,60,35,49,0.00
1997-07-03,0.0,71.1,68,40,55,0.00
1997-07-04,0.0,71.1,69,49,59,0.00
1997-07-05,0.0,71.1,64,49,56,0.00
1997-07-06,0.0,71.1,69,49,58,0.00
1997-07-07,0.0,71.1,72,47,60,0.00
1997-07-08,0.0,71.1,76,51,63,0.00
1997-07-09,0.0,71.1,66,49,58,0.00
1997-07-10,0.0,71.1,61,44,53,0.00
1997-07-11,0.0,71.1,60,40,50,0.00
1997-07-12,0.0,71.1,63,37,52,0.00
1997-07-13,0.0,71.1,72,45,58,0.00
1997-07-14,0.0,71.1,71,52,61,0.00
1997-07-15,0.0,71.1,68,50,59,0.00
1997-07-16,0.0,71.1,70,49,58,0.00
1997-07-17,0.0,71.1,57,42,50,0.00
1997-07-18,0.0,71.1,64,36,52,0.00
1997-07-19,0.0,71.1,70,42,57,0.00
1997-07-20,0.0,71.1,73,51,61,0.00
1997-07-21,0.0,71.1,71,53,61,0.00
1997-07-22,0.0,71.1,71,49,58,0.00
1997-07-23,0.0,71.1,54,47,51,0.00
1997-07-24,0.0,71.1,62,48,53,0.00
1997-07-25,0.0,71.1,65,45,54,0.00
1997-07-26,0.0,71.1,69,48,57,0.20
1997-07-27,0.0,71.3,65,47,54,0.10
1997-07-28,0.0,71.4,65,43,51,0.30
1997-07-29,0.0,71.7,63,43,51,0.00
